"","id.name","count","id","cost.usdph","read.cache.load","read.cache.mem","read.cache.sto","read.cache.s3","read.spool.mem","read.spool.sto","read.spool.s3","rw.mem","rw.sto","rw.s3","rw.xchg","stat.read.spool","stat.read.work","time.cpu","time.mem","time.sto","time.s3","time.xchg","time.load","stat.time.sum","stat.time.max","stat.time.period","stat.elas.s3bw","stat.elas.effi","stat.elas.scan","stat.price.sum","stat.price.max","stat.price.period","rank","param.cpuh","param.scanned","param.cache.skew","param.spool.skew","param.spool.frac","param.do.split"
"2898","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,245.535008585407,0,130826.464991414,245.509141984008,0,117719.490858016,736.553292553423,0,366265.446707447,0,117965,131072,112.5,14.7310658510685,0,146506.178682979,0,0,146633.40974883,146506.178682979,86400,2.5,1,245.535008585407,173.353275525283,173.202860131877,102.144,10,1,131072,0.001,0.001,0.9,FALSE
"2899","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,193.25352018979,903.982826953376,129974.763652857,193.233161334226,903.887594246679,116867.879244419,579.719842858243,2711.75801544673,363710.522141695,0,117965,131072,150,11.5943968571649,677.939503861683,145484.208856678,0,0,146323.742757397,145484.208856678,86400,2.5,1,1097.23634714317,181.441441019172,180.400418982281,107.136,11,1,131072,0.001,0.001,0.9,FALSE
"2900","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.6923189846507,1807.35154167224,129167.956139343,96.6821326503764,1807.16114095428,116061.156726396,290.056584285404,5421.6738235808,361290.269592134,0,117965,131072,75,5.80113168570807,677.7092279476,144516.107836854,0,0,145274.618196487,144516.107836854,86400,2.5,1,1904.04386065689,185.951511291503,184.980618031173,110.592,12,1,131072,0.001,0.001,0.9,FALSE
"2901","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,193.25352018979,0,130878.74647981,193.233161334226,0,117771.766838666,579.719842858243,0,366422.280157142,0,117965,131072,75,11.5943968571649,0,146568.912062857,0,0,146655.506459714,146568.912062857,86400,2.5,1,193.25352018979,187.719048268434,187.608207440457,110.592,13,1,131072,0.001,0.001,0.9,FALSE
"2902","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,245.535008585407,7620.57977796675,123205.885213447,245.509141984008,7619.77696577032,110099.713892246,736.553292553423,22860.1337095074,343405.31299794,0,117965,131072,112.5,14.7310658510685,1428.75835684421,137362.125199176,0,0,138918.114621871,137362.125199176,86400,2.5,1,7866.11478655216,192.633118942328,190.47548027619,119.808,14,1,131072,0.001,0.001,0.9,FALSE
"2903","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,193.25352018979,1807.09903368512,129071.647446125,193.233161334226,1806.90865956836,115964.858179098,579.719842858243,5420.91635282185,361001.36380432,0,117965,131072,75,11.5943968571649,677.614544102731,144400.545521728,0,0,145164.754462688,144400.545521728,86400,2.5,1,2000.35255387491,218.714896723783,217.56348858607,130.176,15,1,131072,0.001,0.001,0.9,FALSE
"2904","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,386.242454451793,0,130685.757545548,386.201764614242,0,117578.798235386,1158.64598368028,0,365843.35401632,0,117965,131072,75,23.1729196736055,0,146337.341606528,0,0,146435.514526201,146337.341606528,86400,2.5,1,386.242454451793,246.011664404018,245.846733898967,145.152,16,1,131072,0.001,0.001,0.9,FALSE
"2905","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,386.242454451793,1806.71377387972,128879.043771668,386.201764614242,1806.52344034929,115772.274795037,1158.64598368028,5419.7606545783,360423.593361742,0,117965,131072,75,23.1729196736055,677.470081822287,144169.437344697,0,0,144945.080346193,144169.437344697,86400,2.5,1,2192.95622833152,278.29455426469,276.805319701818,165.888,17,1,131072,0.001,0.001,0.9,FALSE
"2906","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,980.789828928021,0,130091.210171072,980.686504763752,0,116984.313495236,2942.16283845553,0,364059.837161544,0,117965,131072,56.25,58.8432567691105,0,145623.934864618,0,0,145739.028121387,145623.934864618,86400,2.5,1,980.789828928021,539.963099189738,539.536678673409,320.112,18,1,131072,0.001,0.001,0.9,FALSE
"2907","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1960.22450880335,0,129111.775491196,1960.01800323694,0,116004.981996763,5880.26051527723,0,361121.739484723,0,117965,131072,56.25,117.605210305545,0,144448.695793889,0,0,144622.551004195,144448.695793889,86400,2.5,1,1960.22450880335,1072.1351781111,1070.84633148536,640.512,19,1,131072,0.001,0.001,0.9,FALSE
"2908","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.6923189846507,0,130975.307681015,96.6923189846507,0,130975.307681015,290.076956953952,0,392925.923043045,0,131072,131072,100,5.80153913907904,0,39292.5923043045,0,0,39398.3938434436,39292.5923043045,86400,10,1,96.6923189846507,42.5502653509191,42.4359996886489,93.312,1,1,131072,0.001,0.001,1,FALSE
"2909","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,193.25352018979,0,130878.74647981,193.25352018979,0,130878.74647981,579.76056056937,0,392636.23943943,0,131072,131072,75,11.5952112113874,0,39263.623943943,0,0,39350.2191551544,39263.623943943,86400,10,1,193.25352018979,62.4356810595116,62.2982833243895,137.088,2,1,131072,0.001,0.001,1,FALSE
"2910","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,193.25352018979,0,130878.74647981,193.25352018979,0,130878.74647981,579.76056056937,0,392636.23943943,0,131072,131072,75,11.5952112113874,0,39263.623943943,0,0,39350.2191551544,39263.623943943,86400,10,1,193.25352018979,71.3550640680133,71.1980380850166,156.672,3,1,131072,0.001,0.001,1,FALSE
"2911","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,386.242454451793,0,130685.757545548,386.242454451793,0,130685.757545548,1158.72736335538,0,392057.272636644,0,131072,131072,75,23.1745472671076,0,39205.7272636644,0,0,39303.9018109315,39205.7272636644,86400,10,1,386.242454451793,78.0837515977172,77.8887114971465,171.648,4,1,131072,0.001,0.001,1,FALSE
"2912","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.6923189846507,0,130975.307681015,96.6923189846507,0,130975.307681015,290.076956953952,0,392925.923043045,0,131072,131072,75,5.80153913907904,0,39292.5923043045,0,0,39373.3938434436,39292.5923043045,86400,10,1,96.6923189846507,83.2856650327286,83.1147473325775,182.76,5,1,131072,0.001,0.001,1,FALSE
"2913","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,386.242454451793,0,130685.757545548,386.242454451793,0,130685.757545548,1158.72736335538,0,392057.272636644,0,131072,131072,75,23.1745472671076,0,39205.7272636644,0,0,39303.9018109315,39205.7272636644,86400,10,1,386.242454451793,87.5166880323407,87.298086040426,192.384,6,1,131072,0.001,0.001,1,FALSE
"2914","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,386.242454451793,30042.2017584522,100643.555787096,386.242454451793,30042.2017584522,100643.555787096,1158.72736335538,90126.6052753567,301930.667361289,0,131072,131072,75,23.1745472671076,5632.91282970979,30193.0667361289,0,0,35924.1541131058,30193.0667361289,86400,10,1,30428.444212904,108.251451060825,90.9817744315351,260.352,7,1,131072,0.001,0.001,1,FALSE
"2915","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,128.886940195942,0,130943.113059804,128.886940195942,0,130943.113059804,386.660820587825,0,392829.339179411,0,131072,131072,112.5,7.73321641175651,0,157131.735671765,0,0,157251.968888176,157131.735671765,86400,2.5,1,128.886940195942,163.542047643703,163.417005098635,89.856,8,1,131072,0.001,0.001,1,FALSE
"2916","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,96.6923189846507,0,130975.307681015,96.6923189846507,0,130975.307681015,290.076956953952,0,392925.923043045,0,131072,131072,75,5.80153913907904,0,157170.369217218,0,0,157251.170756357,157170.369217218,86400,2.5,1,96.6923189846507,178.217993523871,178.126418446181,97.92,9,1,131072,0.001,0.001,1,FALSE
"2917","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,245.535008585407,0,130826.464991414,245.535008585407,0,130826.464991414,736.605025756221,0,392479.394974243,0,131072,131072,112.5,14.7321005151244,0,156991.757989697,0,0,157118.990090212,156991.757989697,86400,2.5,1,245.535008585407,185.749561617762,185.599145001153,102.144,10,1,131072,0.001,0.001,1,FALSE
"2918","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,193.25352018979,903.982826953376,129974.763652857,193.25352018979,903.982826953376,129974.763652857,579.76056056937,2711.94848086013,389924.29095857,0,131072,131072,150,11.5952112113874,677.987120215032,155969.716383428,0,0,156809.298714854,155969.716383428,86400,2.5,1,1097.23634714317,194.443530406419,193.402448315451,107.136,11,1,131072,0.001,0.001,1,FALSE
"2919","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.6923189846507,1807.35154167224,129167.956139343,96.6923189846507,1807.35154167224,129167.956139343,290.076956953952,5422.05462501671,387503.868418028,0,131072,131072,75,5.80153913907904,677.756828127089,155001.547367211,0,0,155760.105734477,155001.547367211,86400,2.5,1,1904.04386065689,199.372935340131,198.40198063003,110.592,12,1,131072,0.001,0.001,1,FALSE
"2920","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,193.25352018979,0,130878.74647981,193.25352018979,0,130878.74647981,579.76056056937,0,392636.23943943,0,131072,131072,75,11.5952112113874,0,157054.495775772,0,0,157141.090986983,157054.495775772,86400,2.5,1,193.25352018979,201.140596463339,201.029754592988,110.592,13,1,131072,0.001,0.001,1,FALSE
"2921","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,245.535008585407,7620.57977796675,123205.885213447,245.535008585407,7620.57977796675,123205.885213447,736.605025756221,22861.7393339003,369617.655640342,0,131072,131072,112.5,14.7321005151244,1428.85870836877,147847.062256137,0,0,149403.153065021,147847.062256137,86400,2.5,1,7866.11478655216,207.172372250162,205.014592995176,119.808,14,1,131072,0.001,0.001,1,FALSE
"2922","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,193.25352018979,1807.09903368512,129071.647446125,193.25352018979,1807.09903368512,129071.647446125,579.76056056937,5421.29710105537,387214.942338374,0,131072,131072,75,11.5952112113874,677.662137631921,154885.97693535,0,0,155650.234284193,154885.97693535,86400,2.5,1,2000.35255387491,234.513019654851,233.361538582594,130.176,15,1,131072,0.001,0.001,1,FALSE
"2923","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,386.242454451793,0,130685.757545548,386.242454451793,0,130685.757545548,1158.72736335538,0,392057.272636644,0,131072,131072,75,23.1745472671076,0,156822.909054657,0,0,156921.083601925,156822.909054657,86400,2.5,1,386.242454451793,263.627420451233,263.462487211825,145.152,16,1,131072,0.001,0.001,1,FALSE
"2924","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,386.242454451793,1806.71377387972,128879.043771668,386.242454451793,1806.71377387972,128879.043771668,1158.72736335538,5420.14132163917,386637.131315005,0,131072,131072,75,23.1745472671076,677.517665204897,154654.852526002,0,0,155430.544738474,154654.852526002,86400,2.5,1,2192.95622833152,298.42664589787,296.937316849924,165.888,17,1,131072,0.001,0.001,1,FALSE
"2925","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,980.789828928021,0,130091.210171072,980.789828928021,0,130091.210171072,2942.36948678406,0,390273.630513215,0,131072,131072,56.25,58.8473897356813,0,156109.452205286,0,0,156224.549595022,156109.452205286,86400,2.5,1,980.789828928021,578.811956249555,578.385520420585,320.112,18,1,131072,0.001,0.001,1,FALSE
"2926","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1960.22450880335,0,129111.775491196,1960.22450880335,0,129111.775491196,5880.67352641006,0,387335.326473589,0,131072,131072,56.25,117.613470528201,0,154934.130589436,0,0,155107.994059964,154934.130589436,86400,2.5,1,1960.22450880335,1149.8672626312,1148.57835476968,640.512,19,1,131072,0.001,0.001,1,FALSE
"2927","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.7593618273493,0,262047.240638173,0,0,0,96.7593618273493,0,262047.240638173,0,0,262144,100,1.93518723654699,0,26204.7240638173,0,0,26306.6592510538,26204.7240638173,86400,10,1,96.7593618273493,28.4111919911381,28.3011019889226,93.312,1,1,262144,0.001,0.001,0,FALSE
"2928","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,193.387514963016,0,261950.612485037,0,0,0,193.387514963016,0,261950.612485037,0,0,262144,75,3.86775029926032,0,26195.0612485037,0,0,26273.9289988029,26195.0612485037,86400,10,1,193.387514963016,41.6879673447673,41.5628305142925,137.088,2,1,262144,0.001,0.001,0,FALSE
"2929","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,193.387514963016,0,261950.612485037,0,0,0,193.387514963016,0,261950.612485037,0,0,262144,75,3.86775029926032,0,26195.0612485037,0,0,26273.9289988029,26195.0612485037,86400,10,1,193.387514963016,47.6433912511627,47.50037773062,156.672,3,1,262144,0.001,0.001,0,FALSE
"2930","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,386.510260544245,0,261757.489739455,0,0,0,386.510260544245,0,261757.489739455,0,0,262144,75,7.73020521088489,0,26175.7489739455,0,0,26258.4791791564,26175.7489739455,86400,10,1,386.510260544245,52.1668453025907,52.0024879615718,171.648,4,1,262144,0.001,0.001,0,FALSE
"2931","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.7593618273493,0,262047.240638173,0,0,0,96.7593618273493,0,262047.240638173,0,0,262144,75,1.93518723654699,0,26204.7240638173,0,0,26281.6592510538,26204.7240638173,86400,10,1,96.7593618273493,55.5930097768819,55.4302704849912,182.76,5,1,262144,0.001,0.001,0,FALSE
"2932","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,386.510260544245,0,261757.489739455,0,0,0,386.510260544245,0,261757.489739455,0,0,262144,75,7.73020521088489,0,26175.7489739455,0,0,26258.4791791564,26175.7489739455,86400,10,1,386.510260544245,58.4688803055883,58.2846677153187,192.384,6,1,262144,0.001,0.001,0,FALSE
"2933","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,386.510260544245,30063.0318991292,231694.457840326,0,0,0,386.510260544245,30063.0318991292,231694.457840326,0,0,262144,75,7.73020521088489,1878.93949369557,23169.4457840326,0,0,25131.115482939,23169.4457840326,86400,10,1,30449.5421596734,75.7284279885896,69.8172632958848,260.352,7,1,262144,0.001,0.001,0,FALSE
"2934","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,128.976305586577,0,262015.023694413,0,0,0,128.976305586577,0,262015.023694413,0,0,262144,112.5,2.57952611173153,0,104806.009477765,0,0,104921.089003877,104806.009477765,86400,2.5,1,128.976305586577,109.117932564032,108.998249856876,89.856,8,1,262144,0.001,0.001,0,FALSE
"2935","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,96.7593618273493,0,262047.240638173,0,0,0,96.7593618273493,0,262047.240638173,0,0,262144,75,1.93518723654699,0,104818.896255269,0,0,104895.831442506,104818.896255269,86400,2.5,1,96.7593618273493,118.881942301506,118.794749089305,97.92,9,1,262144,0.001,0.001,0,FALSE
"2936","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,245.705253390066,0,261898.29474661,0,0,0,245.705253390066,0,261898.29474661,0,0,262144,112.5,4.91410506780132,0,104759.317898644,0,0,104876.732003712,104759.317898644,86400,2.5,1,245.705253390066,123.987603168832,123.848793604619,102.144,10,1,262144,0.001,0.001,0,FALSE
"2937","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,193.387514963016,904.609614883442,261046.002870153,0,0,0,193.387514963016,904.609614883442,261046.002870153,0,0,262144,150,3.86775029926032,226.152403720861,104418.401148061,0,0,104798.421302081,104418.401148061,86400,2.5,1,1097.99712984646,129.950042414581,129.478817423596,107.136,11,1,262144,0.001,0.001,0,FALSE
"2938","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.7593618273493,1808.60469172988,260238.635946442,0,0,0,96.7593618273493,1808.60469172988,260238.635946442,0,0,262144,75,1.93518723654699,226.075586466235,104095.454378577,0,0,104398.465152279,104095.454378577,86400,2.5,1,1905.36405355723,133.630035394918,133.242181604578,110.592,12,1,262144,0.001,0.001,0,FALSE
"2939","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,193.387514963016,0,261950.612485037,0,0,0,193.387514963016,0,261950.612485037,0,0,262144,75,3.86775029926032,0,104780.244994015,0,0,104859.112744314,104780.244994015,86400,2.5,1,193.387514963016,134.219664312722,134.118713592339,110.592,13,1,262144,0.001,0.001,0,FALSE
"2940","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,245.705253390066,7625.86360336975,254272.431143239,0,0,0,245.705253390066,7625.86360336975,254272.431143239,0,0,262144,112.5,4.91410506780132,476.616475210609,101708.972457295,0,0,102303.003037574,101708.972457295,86400,2.5,1,7871.56885675981,141.860164212102,141.03644180745,119.808,14,1,262144,0.001,0.001,0,FALSE
"2941","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,193.387514963016,1808.35200866316,260142.260476373,0,0,0,193.387514963016,1808.35200866316,260142.260476373,0,0,262144,75,3.86775029926032,226.044001082895,104056.904190549,0,0,104361.815941931,104056.904190549,86400,2.5,1,2001.73952362618,157.23846935251,156.779068980427,130.176,15,1,262144,0.001,0.001,0,FALSE
"2942","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,386.510260544245,0,261757.489739455,0,0,0,386.510260544245,0,261757.489739455,0,0,262144,75,7.73020521088489,0,104702.995895782,0,0,104785.726100993,104702.995895782,86400,2.5,1,386.510260544245,176.040019849668,175.901033104914,145.152,16,1,262144,0.001,0.001,0,FALSE
"2943","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,386.510260544245,1807.966481733,259949.523257722,0,0,0,386.510260544245,1807.966481733,259949.523257722,0,0,262144,75,7.73020521088489,225.995810216626,103979.809303089,0,0,104288.535318516,103979.809303089,86400,2.5,1,2194.47674227725,200.233987811551,199.64123386193,165.888,17,1,262144,0.001,0.001,0,FALSE
"2944","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,981.469871964652,0,261162.530128035,0,0,0,981.469871964652,0,261162.530128035,0,0,262144,56.25,19.629397439293,0,104465.012051214,0,0,104540.891448653,104465.012051214,86400,2.5,1,981.469871964652,387.32400281726,387.042869649748,320.112,18,1,262144,0.001,0.001,0,FALSE
"2945","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1961.58365526688,0,260182.416344732,0,0,0,1961.58365526688,0,260182.416344732,0,0,262144,56.25,39.2316731053376,0,104072.966537893,0,0,104168.448210998,104072.966537893,86400,2.5,1,1961.58365526688,772.235429404199,771.527591934245,640.512,19,1,262144,0.001,0.001,0,FALSE
"2946","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.7593618273493,0,262047.240638173,96.5368395749957,0,26117.463160425,289.833040977341,0,314282.166959022,0,26214,262144,100,5.79666081954681,0,31428.2166959022,0,0,31534.0133567218,31428.2166959022,86400,10,1,96.7593618273493,34.0567344252595,33.9424740315744,93.312,1,1,262144,0.001,0.001,0.1,FALSE
"2947","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,193.387514963016,0,261950.612485037,192.942772205375,0,26021.0572277946,579.273059373767,0,313992.726940626,0,26214,262144,75,11.5854611874753,0,31399.2726940626,0,0,31485.8581552501,31399.2726940626,86400,10,1,193.387514963016,49.9575616063301,49.820179341246,137.088,2,1,262144,0.001,0.001,0.1,FALSE
"2948","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,193.387514963016,0,261950.612485037,192.942772205375,0,26021.0572277946,579.273059373767,0,313992.726940626,0,26214,262144,75,11.5854611874753,0,31399.2726940626,0,0,31485.8581552501,31399.2726940626,86400,10,1,193.387514963016,57.0943561215201,56.9373478185668,156.672,3,1,262144,0.001,0.001,0.1,FALSE
"2949","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,386.510260544245,0,261757.489739455,385.621383932103,0,25828.3786160678,1157.75302840845,0,313414.246971591,0,26214,262144,75,23.155060568169,0,31341.4246971591,0,0,31439.5797577273,31341.4246971591,86400,10,1,386.510260544245,62.4599651186848,62.2649637316894,171.648,4,1,262144,0.001,0.001,0.1,FALSE
"2950","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,96.7593618273493,0,262047.240638173,96.5368395749957,0,26117.463160425,289.833040977341,0,314282.166959022,0,26214,262144,75,5.79666081954681,0,31428.2166959022,0,0,31509.0133567218,31428.2166959022,86400,10,1,96.7593618273493,66.6503157531768,66.4794083720266,182.76,5,1,262144,0.001,0.001,0.1,FALSE
"2951","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,386.510260544245,0,261757.489739455,385.621383932103,0,25828.3786160678,1157.75302840845,0,313414.246971591,0,26214,262144,75,23.155060568169,0,31341.4246971591,0,0,31439.5797577273,31341.4246971591,86400,10,1,386.510260544245,70.0054642605394,69.7869056590076,192.384,6,1,262144,0.001,0.001,0.1,FALSE
"2952","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,386.510260544245,30063.0318991292,231694.457840326,385.621383932103,25828.3786160678,0,1157.75302840845,81719.7891312648,231694.457840326,0,26214,262144,75,23.155060568169,5107.48682070405,23169.4457840326,0,0,28375.0876653048,23169.4457840326,86400,10,1,30449.5421596734,85.5035974981185,69.8172632958848,260.352,7,1,262144,0.001,0.001,0.1,FALSE
"2953","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,128.976305586577,0,262015.023694413,128.679692447782,0,26085.3203075522,386.335690482141,0,314185.664309518,0,26214,262144,112.5,7.72671380964281,0,125674.265723807,0,0,125794.492437617,125674.265723807,86400,2.5,1,128.976305586577,130.826272135121,130.701236352759,89.856,8,1,262144,0.001,0.001,0.1,FALSE
"2954","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,96.7593618273493,0,262047.240638173,96.5368395749957,0,26117.463160425,289.833040977341,0,314282.166959022,0,26214,262144,75,5.79666081954681,0,125712.866783609,0,0,125793.663444429,125712.866783609,86400,2.5,1,96.7593618273493,142.566151903686,142.474582354757,97.92,9,1,262144,0.001,0.001,0.1,FALSE
"2955","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,245.705253390066,0,261898.29474661,245.140192962146,0,25968.8598070378,735.985639314358,0,313836.014360685,0,26214,262144,112.5,14.7197127862872,0,125534.405744274,0,0,125661.62545706,125534.405744274,86400,2.5,1,245.705253390066,148.559966095903,148.409564124342,102.144,10,1,262144,0.001,0.001,0.1,FALSE
"2956","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,193.387514963016,904.609614883442,261046.002870153,192.942772205375,902.529239763111,25118.5279880315,579.273059373767,2709.66809440966,311283.058846216,0,26214,262144,150,11.5854611874753,677.417023602416,124513.223538486,0,0,125352.226023276,124513.223538486,86400,2.5,1,1097.99712984646,155.436760268863,154.396397187723,107.136,11,1,262144,0.001,0.001,0.1,FALSE
"2957","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,96.7593618273493,1808.60469172988,260238.635946442,96.5368395749957,1804.4453547725,24313.0178056525,289.833040977341,5417.49540127488,308864.671557747,0,26214,262144,75,5.79666081954681,677.18692515936,123545.868623099,0,0,124303.852209078,123545.868623099,86400,2.5,1,1905.36405355723,159.108930827619,158.138711837566,110.592,12,1,262144,0.001,0.001,0.1,FALSE
"2958","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,193.387514963016,0,261950.612485037,192.942772205375,0,26021.0572277946,579.273059373767,0,313992.726940626,0,26214,262144,75,11.5854611874753,0,125597.09077625,0,0,125683.676237438,125597.09077625,86400,2.5,1,193.387514963016,160.87510558392,160.7642761936,110.592,13,1,262144,0.001,0.001,0.1,FALSE
"2959","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,245.705253390066,7625.86360336975,254272.431143239,245.140192962146,7608.32603064175,18360.533776396,735.985639314358,22842.5156646533,290993.498696031,0,26214,262144,112.5,14.7197127862872,1427.65722904083,116397.399478412,0,0,117952.276420239,116397.399478412,86400,2.5,1,7871.56885675981,163.560489969399,161.404393943398,119.808,14,1,262144,0.001,0.001,0.1,FALSE
"2960","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,193.387514963016,1808.35200866316,260142.260476373,192.942772205375,1804.19325281343,24216.8639749812,579.273059373767,5416.73851429002,308575.988426335,0,26214,262144,75,11.5854611874753,677.092314286252,123430.395370534,0,0,124194.073146008,123430.395370534,86400,2.5,1,2001.73952362618,187.119070206652,185.968462358271,130.176,15,1,262144,0.001,0.001,0.1,FALSE
"2961","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,386.510260544245,0,261757.489739455,385.621383932103,0,25828.3786160678,1157.75302840845,0,313414.246971591,0,26214,262144,75,23.155060568169,0,125365.698788636,0,0,125463.853849205,125365.698788636,86400,2.5,1,386.510260544245,210.779274466664,210.614373964909,145.152,16,1,262144,0.001,0.001,0.1,FALSE
"2962","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,386.510260544245,1807.966481733,259949.523257722,385.621383932103,1803.80861249847,24024.5700035694,1157.75302840845,5415.58370672995,307998.663264861,0,26214,262144,75,23.155060568169,676.947963341243,123199.465305944,0,0,123974.568329854,123199.465305944,86400,2.5,1,2194.47674227725,238.031171193319,236.542973387413,165.888,17,1,262144,0.001,0.001,0.1,FALSE
"2963","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,981.469871964652,0,261162.530128035,979.212737539597,0,25234.7872624604,2939.89534704385,0,311632.104652956,0,26214,262144,56.25,58.7979069408769,0,124652.841861182,0,0,124767.889768123,124652.841861182,86400,2.5,1,981.469871964652,462.265031590896,461.83877909568,320.112,18,1,262144,0.001,0.001,0.1,FALSE
"2964","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,1961.58365526688,0,260182.416344732,1957.07250508041,0,24256.9274949196,5875.72866542769,0,308696.271334571,0,26214,262144,56.25,117.514573308554,0,123478.508533828,0,0,123652.273107137,123478.508533828,86400,2.5,1,1961.58365526688,916.675517967576,915.387343264115,640.512,19,1,262144,0.001,0.001,0.1,FALSE
"2965","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,96.7593618273493,0,262047.240638173,96.6037683750133,0,52332.3962316249,289.966898577376,0,366712.033101422,0,52429,262144,100,5.79933797154752,0,36671.2033101422,0,0,36777.0026481138,36671.2033101422,86400,10,1,96.7593618273493,39.7191628599629,39.6048995749536,93.312,1,1,262144,0.001,0.001,0.2,FALSE
"2966","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,193.387514963016,0,261950.612485037,193.076539047885,0,52235.923460952,579.540593058785,0,366422.459406941,0,52429,262144,75,11.5908118611757,0,36642.2459406941,0,0,36728.8367525553,36642.2459406941,86400,10,1,193.387514963016,58.276420980721,58.1390302259013,137.088,2,1,262144,0.001,0.001,0.2,FALSE
"2967","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,193.387514963016,0,261950.612485037,193.076539047885,0,52235.923460952,579.540593058785,0,366422.459406941,0,52429,262144,75,11.5908118611757,0,36642.2459406941,0,0,36728.8367525553,36642.2459406941,86400,10,1,193.387514963016,66.6016239779669,66.4446059724586,156.672,3,1,262144,0.001,0.001,0.2,FALSE
"2968","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,386.510260544245,0,261757.489739455,385.888734475184,0,52043.1112655247,1158.28772949461,0,365843.712270505,0,52429,262144,75,23.1657545898922,0,36584.3712270505,0,0,36682.5369816404,36584.3712270505,86400,10,1,386.510260544245,72.8759734701922,72.6809508377403,171.648,4,1,262144,0.001,0.001,0.2,FALSE
