instance.type,vCPU,memory,savings.over.ondemand,freq.text,region.name,region.id,freq.num
t3.small,2,2,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m4.16xlarge,64,256,80%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t2.small,1,2,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5ad.4xlarge,16,64,72%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5.xlarge,4,8,69%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5.4xlarge,16,32,69%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r5.xlarge,4,32,75%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r3.2xlarge,8,61,83%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3.medium,2,4,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r4.16xlarge,64,488,77%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c3.8xlarge,32,60,76%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5d.2xlarge,8,32,74%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r5d.xlarge,4,32,78%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m4.xlarge,4,16,72%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.nano,2,0.5,69%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.medium,2,4,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5d.xlarge,4,8,73%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m4.large,2,8,72%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.micro,2,1,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r3.xlarge,4,30.5,83%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r3.8xlarge,32,244,83%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.small,2,2,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.2xlarge,8,32,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3.micro,2,1,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m3.2xlarge,8,30,82%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5.2xlarge,8,32,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5.large,2,4,69%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.large,2,8,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m4.2xlarge,8,32,72%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
a1.metal,16,32,73%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m3.medium,1,3.75,90%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c4.large,2,3.75,75%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r4.2xlarge,8,61,77%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5d.4xlarge,16,32,72%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c3.4xlarge,16,30,76%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r5d.4xlarge,16,128,78%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r3.large,2,15.25,83%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c4.2xlarge,8,15,74%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5.18xlarge,72,144,69%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3a.xlarge,4,16,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r4.8xlarge,32,244,77%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m3.large,2,7.5,82%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t2.2xlarge,8,32,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m4.4xlarge,16,64,72%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5d.24xlarge,96,384,75%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m3.xlarge,4,15,82%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5d.xlarge,4,16,74%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r4.large,2,15.25,76%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c3.xlarge,4,7.5,76%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5d.18xlarge,72,144,73%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
t3.2xlarge,8,32,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5.4xlarge,16,64,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c4.4xlarge,16,30,75%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r4.4xlarge,16,122,77%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
m5.12xlarge,48,192,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
r5.4xlarge,16,128,75%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
c5d.9xlarge,36,72,70%,<5%,Asia Pacific (Sydney),ap-southeast-2,5
i3en.2xlarge,8,64,70%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5.12xlarge,48,96,69%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5d.16xlarge,64,512,78%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5a.xlarge,4,8,66%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5a.12xlarge,48,192,67%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5a.24xlarge,96,192,66%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5d.metal,96,192,73%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5d.2xlarge,8,16,73%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5ad.4xlarge,16,128,76%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5d.8xlarge,32,256,78%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5ad.xlarge,4,16,72%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5d.12xlarge,48,192,75%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5a.large,2,8,66%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5a.8xlarge,32,64,66%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5ad.24xlarge,96,768,76%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5d.large,2,4,73%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5ad.12xlarge,48,384,76%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5ad.2xlarge,8,64,76%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5ad.large,2,8,72%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5a.8xlarge,32,256,72%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5a.xlarge,4,32,72%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r3.4xlarge,16,122,83%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5.xlarge,4,16,70%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
m5ad.16xlarge,64,256,72%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
r5d.24xlarge,96,768,78%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5d.24xlarge,96,192,73%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
g4dn.12xlarge,48,192,70%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
g4dn.xlarge,4,16,70%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5.24xlarge,96,192,69%,5-10%,Asia Pacific (Sydney),ap-southeast-2,10
c5n.2xlarge,8,21,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
g4dn.2xlarge,8,32,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5.8xlarge,32,128,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5a.2xlarge,8,16,66%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5.metal,96,384,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5d.16xlarge,64,256,75%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5a.12xlarge,48,96,66%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5d.large,2,16,78%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5a.16xlarge,64,512,72%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5a.4xlarge,16,64,67%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
i3en.6xlarge,24,192,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5d.12xlarge,48,384,78%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
i3en.large,2,16,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5a.16xlarge,64,128,66%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5d.metal,96,384,75%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5ad.8xlarge,32,256,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5ad.12xlarge,48,192,72%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5ad.xlarge,4,32,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5.16xlarge,64,256,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
g4dn.4xlarge,16,64,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5n.large,2,5.25,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5a.24xlarge,96,768,72%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5a.24xlarge,96,384,67%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5.metal,96,192,69%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
i3en.24xlarge,96,768,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5ad.16xlarge,64,512,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5ad.24xlarge,96,384,72%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5d.8xlarge,32,128,75%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5a.4xlarge,16,32,66%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
g4dn.8xlarge,32,128,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5.metal,96,768,75%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c3.large,2,3.75,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5a.4xlarge,16,128,72%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
g4dn.16xlarge,64,256,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5a.xlarge,4,16,66%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
i3en.xlarge,4,32,70%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5a.8xlarge,32,128,67%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
r5ad.large,2,16,76%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
c5a.large,2,4,66%,10-15%,Asia Pacific (Sydney),ap-southeast-2,15
m5ad.8xlarge,32,128,72%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
i3en.3xlarge,12,96,70%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
r5d.metal,96,768,78%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
i3en.12xlarge,48,384,70%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
c5n.4xlarge,16,42,76%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
c5n.18xlarge,72,192,76%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
r5a.12xlarge,48,384,72%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
m5a.16xlarge,64,256,67%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
m5a.2xlarge,8,32,66%,15-20%,Asia Pacific (Sydney),ap-southeast-2,20
g2.2xlarge,8,15,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3.large,2,15.25,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m1.small,1,1.7,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
f1.4xlarge,16,244,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.12xlarge,48,384,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
g3s.xlarge,4,30.5,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m2.4xlarge,8,68.4,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
f1.2xlarge,8,122,0%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
g3.8xlarge,32,244,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
a1.2xlarge,8,16,73%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
a1.medium,1,2,73%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
g3.4xlarge,16,122,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1e.4xlarge,16,488,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1.16xlarge,64,976,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3.4xlarge,16,122,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i2.4xlarge,16,122,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3en.metal,96,768,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
c5n.xlarge,4,10.5,76%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m2.xlarge,2,17.1,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1e.2xlarge,8,244,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i2.8xlarge,32,244,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
a1.large,2,4,73%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.metal,48,384,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1.32xlarge,128,1952,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1e.16xlarge,64,1952,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
d2.2xlarge,8,61,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
c1.xlarge,8,7,86%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
d2.xlarge,4,30.5,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
a1.xlarge,4,8,73%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
c5n.9xlarge,36,96,76%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3.8xlarge,32,244,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i2.2xlarge,8,61,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
r5a.2xlarge,8,64,72%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.3xlarge,12,96,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m1.large,2,7.5,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
a1.4xlarge,16,32,73%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.6xlarge,24,192,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.large,2,16,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1e.32xlarge,128,3904,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
c5d.12xlarge,48,96,73%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.2xlarge,8,64,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
g3.16xlarge,64,488,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
p2.xlarge,4,61,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
d2.4xlarge,16,122,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1e.8xlarge,32,976,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m1.xlarge,4,15,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i2.xlarge,4,30.5,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m5d.4xlarge,16,64,75%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
t1.micro,1,0.61,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3.2xlarge,8,61,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
c1.medium,2,1.7,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3.16xlarge,64,488,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
m1.medium,1,3.75,90%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
x1e.xlarge,4,122,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
i3.xlarge,4,30.5,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
z1d.xlarge,4,32,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
p3.2xlarge,8,61,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
d2.8xlarge,36,244,70%,>20%,Asia Pacific (Sydney),ap-southeast-2,25
r5.large,2,16,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.4xlarge,16,32,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.2xlarge,8,32,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.16xlarge,64,512,68%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.large,2,16,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5dn.xlarge,4,32,82%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.12xlarge,48,192,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m4.10xlarge,40,160,74%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.xlarge,4,32,57%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5d.2xlarge,8,64,79%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.2xlarge,8,16,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.large,2,8,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5.24xlarge,96,768,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.8xlarge,32,64,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.8xlarge,32,128,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.large,2,4,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.2xlarge,8,64,68%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t2.micro,1,1,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.nano,2,0.5,71%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.12xlarge,48,384,68%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.xlarge,4,16,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5.9xlarge,36,72,69%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.4xlarge,16,64,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r4.xlarge,4,30.5,78%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5n.xlarge,4,10.5,75%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5.16xlarge,64,512,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.4xlarge,16,128,68%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.large,2,8,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.metal,64,128,0%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c4.8xlarge,36,60,75%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.12xlarge,48,96,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.small,2,2,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m4.16xlarge,64,256,81%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5n.large,2,16,80%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t2.small,1,2,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m5ad.4xlarge,16,64,74%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5ad.xlarge,4,32,77%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m5.16xlarge,64,256,72%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5.4xlarge,16,32,69%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5.xlarge,4,32,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r3.2xlarge,8,61,83%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5n.large,2,5.25,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.medium,2,4,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r4.16xlarge,64,488,78%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c3.8xlarge,32,60,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5d.xlarge,4,32,79%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.16xlarge,64,128,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5a.2xlarge,8,64,73%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m4.xlarge,4,16,74%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5n.4xlarge,16,42,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3a.nano,2,0.5,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5d.xlarge,4,8,72%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m4.large,2,8,74%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.medium,1,2,56%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3a.micro,2,1,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r3.xlarge,4,30.5,83%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r3.8xlarge,32,244,79%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5d.large,2,4,73%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3a.small,2,2,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3a.2xlarge,8,32,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.micro,2,1,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m3.2xlarge,8,30,84%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5.large,2,4,69%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m4.2xlarge,8,32,74%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m3.medium,1,3.75,90%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r4.2xlarge,8,61,78%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5d.4xlarge,16,32,73%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c3.4xlarge,16,30,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c3.large,2,3.75,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r3.large,2,15.25,83%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r5ad.2xlarge,8,64,77%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c4.2xlarge,8,15,75%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5.18xlarge,72,144,69%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.8xlarge,32,256,68%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.medium,1,4,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.metal,64,256,44%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r3.4xlarge,16,122,83%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m5.xlarge,4,16,72%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r4.8xlarge,32,244,78%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m3.large,2,7.5,84%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m4.4xlarge,16,64,74%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.medium,1,8,57%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c6g.xlarge,4,8,59%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m3.xlarge,4,15,84%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m5d.xlarge,4,16,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c3.xlarge,4,7.5,76%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
t3.2xlarge,8,32,70%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.xlarge,4,16,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r6g.metal,64,512,53%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m5.4xlarge,16,64,72%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5.24xlarge,96,192,69%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m6g.16xlarge,64,256,63%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
r4.4xlarge,16,122,78%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
m5.12xlarge,48,192,72%,<5%,Asia Pacific (Tokyo),ap-northeast-1,5
c5n.2xlarge,8,21,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5ad.2xlarge,8,32,74%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5d.large,2,8,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
c5.12xlarge,48,96,69%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5.24xlarge,96,384,72%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
c5.2xlarge,8,16,69%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
g4dn.2xlarge,8,32,70%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
r5.12xlarge,48,384,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5.8xlarge,32,128,72%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5d.16xlarge,64,256,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
t2.xlarge,4,16,70%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
r5a.large,2,16,73%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5a.4xlarge,16,64,69%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
i3en.6xlarge,24,192,70%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
c3.2xlarge,8,15,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5.large,2,8,72%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5d.metal,96,384,84%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
r5ad.8xlarge,32,256,77%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
c5.xlarge,4,8,63%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
r5d.8xlarge,32,256,79%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5d.12xlarge,48,192,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
r5n.xlarge,4,32,80%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
c5n.9xlarge,36,96,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
c5.metal,96,192,69%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5n.xlarge,4,16,77%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
r5ad.16xlarge,64,512,77%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
m5d.8xlarge,32,128,76%,5-10%,Asia Pacific (Tokyo),ap-northeast-1,10
